Date,0
2018-06-20,100302.1181741018
2018-06-21,99754.76873784781
2018-06-22,100308.00709955233
2018-06-25,99284.88257471936
2018-06-26,99545.00932444907
2018-06-27,99056.57855853326
2018-06-28,99538.59081743717
2018-06-29,99695.45703448348
2018-07-02,99715.36892817024
2018-07-03,99504.13996563737
2018-07-05,100334.39885902005
2018-07-06,101103.08873263054
2018-07-09,101598.36373335433
2018-07-10,102056.1656051087
2018-07-11,101388.80157983523
2018-07-12,102022.85050216835
2018-07-13,102118.20974498389
2018-07-16,101878.62117939803
2018-07-17,102150.93383243555
2018-07-18,102122.96965347907
2018-07-19,102023.24349774599
2018-07-20,101781.68806363648
2018-07-23,101706.34226702467
2018-07-24,102204.39584420851
2018-07-25,103075.52638330466
2018-07-26,102908.93961507945
2018-07-27,102322.63024457928
2018-07-30,101860.76228195915
2018-07-31,102600.18080637656
2018-08-01,102174.74027119864
2018-08-02,102425.6812358743
2018-08-03,103046.48166553167
2018-08-06,103361.44258636315
2018-08-07,103573.86745057761
2018-08-08,103310.08204599212
2018-08-09,103276.94783009728
2018-08-10,102566.69728377758
2018-08-13,102158.76699452098
2018-08-14,102789.02146144306
2018-08-15,102059.2098682211
2018-08-16,102902.9116307687
2018-08-17,103288.78118400909
2018-08-20,103583.06347872628
2018-08-21,103702.03833491413
2018-08-22,103490.98833654427
2018-08-23,103230.22370060813
2018-08-24,103919.07133718919
2018-08-27,104570.89720499825
2018-08-28,104528.0118865257
2018-08-29,105036.24665682788
2018-08-30,104529.6999814918
2018-08-31,104365.25791787004
2018-09-04,104052.97951958126
2018-09-05,104173.13180687366
2018-09-06,103948.38134920476
2018-09-07,103592.5712170646
2018-09-10,103828.85295698859
2018-09-11,104131.90849380544
2018-09-12,104235.50011584313
2018-09-13,104748.55598203432
2018-09-14,104660.1808540088
2018-09-17,104428.09553338472
2018-09-18,104824.06150075867
2018-09-19,104787.87717674827
2018-09-20,105576.91451427831
2018-09-21,105590.37707222649
2018-09-24,104909.7380690451
2018-09-25,104663.25845974813
2018-09-26,104213.03182242603
2018-09-27,104443.34281202203
2018-09-28,104544.671624407
2018-10-01,104805.12270477507
2018-10-02,104885.40191088956
2018-10-03,104718.99745258065
2018-10-04,104102.270551028
2018-10-05,103782.60484290194
2018-10-08,104072.36784870957
2018-10-09,103726.629142042
2018-10-10,100903.64504030823
2018-10-11,98704.29075777797
2018-10-12,99649.59547613532
2018-10-15,99406.50902245732
2018-10-16,101233.90969738142
2018-10-17,101109.47279682432
2018-10-18,100024.33392414343
2018-10-19,100144.43364652073
2018-10-22,99522.57355048765
2018-10-23,98921.4810505056
2018-10-24,96716.47734498781
2018-10-25,98096.9874021131
2018-10-26,96396.88121400528
2018-10-29,96173.42287137109
2018-10-30,97820.95228209555
2018-10-31,98401.8263104213
2018-11-01,99437.081704242
2018-11-02,98908.96444779259
2018-11-05,99710.35965271523
2018-11-06,100407.22945312854
2018-11-07,102195.12826563606
2018-11-08,101887.64376407735
2018-11-09,101136.62104926116
2018-11-12,99640.8275323533
2018-11-13,99449.29120506406
2018-11-14,98910.31321304178
2018-11-15,99616.25375873722
2018-11-16,100110.54453436079
2018-11-19,98918.99518708992
2018-11-20,97172.52579202407
2018-11-21,97456.9662085278
2018-11-23,96774.5967584174
2018-11-26,98015.99902265589
2018-11-27,98234.09204791301
2018-11-28,100028.71836413584
2018-11-29,100033.6380342718
2018-11-30,100779.80192932137
2018-12-03,101796.10299553994
2018-12-04,99024.6070166831
2018-12-06,98958.68538777948
2018-12-07,97080.48027080153
2018-12-10,97078.61149178268
2018-12-11,97088.84889300082
2018-12-12,97398.29840656157
2018-12-13,97365.85061175138
2018-12-14,95954.91595772085
2018-12-17,93857.90976571773
2018-12-18,93738.68736008483
2018-12-19,92448.33085828675
2018-12-20,91012.38148209329
2018-12-21,89475.93594540261
2018-12-24,86902.33938537783
2018-12-26,90786.56939103368
2018-12-27,91584.13593580197
2018-12-28,91465.88685877447
2018-12-31,92111.33228469772
2019-01-02,92100.9797738354
2019-01-03,90412.5183623236
2019-01-04,93215.89970244325
2019-01-07,93850.05871961551
2019-01-08,94837.89966046931
2019-01-09,95116.82967397748
2019-01-10,95688.58737413834
2019-01-11,95601.24386631865
2019-01-14,95046.08182194509
2019-01-15,95867.60748810296
2019-01-16,96045.13092088405
2019-01-17,96821.1232533615
2019-01-18,98043.69254817982
2019-01-22,96829.01579319022
2019-01-23,96919.10732788434
2019-01-24,97033.47847617415
2019-01-25,97788.53778937325
2019-01-28,97309.60047305084
2019-01-29,97420.80924814942
2019-01-30,98729.44410600344
2019-01-31,99671.64210629689
2019-02-01,99687.23503415885
2019-02-04,100237.85788138391
2019-02-05,100703.03041520627
2019-02-06,100327.86114900366
2019-02-07,99649.33049049966
2019-02-08,99743.75718978245
2019-02-11,99831.76344569716
2019-02-12,100941.5600147511
2019-02-13,101299.15345426394
2019-02-14,101082.96130653906
2019-02-15,102159.86241335499
2019-02-19,102398.43578723453
2019-02-20,102653.44241434247
2019-02-21,102313.30506568855
2019-02-22,102836.37087142227
2019-02-25,102835.70789441193
2019-02-26,102672.76143054396
2019-02-27,102627.4404991421
2019-02-28,102392.00717573096
2019-03-01,102954.5234723087
2019-03-04,102771.72027931683
2019-03-05,102659.34959537415
2019-03-06,102143.0728661916
2019-03-07,101467.79311962675
2019-03-08,101242.21656701564
2019-03-11,102614.17057481919
2019-03-12,102962.9086823733
2019-03-13,103579.44302171322
2019-03-14,103470.80515982583
2019-03-15,103770.2593165116
2019-03-18,104077.84074062067
2019-03-19,103949.0094055304
2019-03-20,103799.17684630393
2019-03-21,104934.38565017625
2019-03-22,103182.5604157721
2019-03-25,103178.69389212328
2019-03-26,103951.23844231109
2019-03-27,103492.09067989826
2019-03-28,103880.41932506165
2019-03-29,104462.53007594997
2019-04-01,105424.63728008738
2019-04-02,105456.94570356193
2019-04-03,105587.24059458682
2019-04-04,105927.69330600814
2019-04-05,106530.87816784912
2019-04-08,106522.12231478824
2019-04-09,105972.22018417138
2019-04-10,106262.90335271884
2019-04-11,106347.491984436
2019-04-12,107058.52097300961
2019-04-15,106884.7099868767
2019-04-16,106743.34912049197
2019-04-17,106429.36633404203
2019-04-18,106614.55598217991
2019-04-22,106619.38749319433
2019-04-23,107403.72611388442
2019-04-24,107241.41731155243
2019-04-25,107033.03199446897
2019-04-26,107532.55877239993
2019-04-29,107520.14796750258
2019-04-30,107863.36724137551
2019-05-01,106911.96776324663
2019-05-02,106650.73301169119
2019-05-03,107607.92854059747
2019-05-06,107107.18389029945
2019-05-07,105498.8081501151
2019-05-08,105333.20027848239
2019-05-09,105069.66422306678
2019-05-10,105817.03961224658
2019-05-13,103766.9308032199
2019-05-14,104499.39463407153
2019-05-15,105031.34452764846
2019-05-16,105929.89317923176
2019-05-17,105367.05388855032
2019-05-20,104659.87683911608
2019-05-21,105582.19306859089
2019-05-22,105287.89305872415
2019-05-23,104213.05161110412
2019-05-24,104371.32797164416
2019-05-28,103387.98261822213
2019-05-29,102647.41495593918
2019-05-30,102822.85492959384
2019-05-31,101782.78087974201
2019-06-03,102051.28494869953
2019-06-04,103901.18485336266
2019-06-05,104787.66091178496
2019-06-06,105554.4306414533
2019-06-07,106371.85552312485
2019-06-10,106616.95422893776
2019-06-11,106602.90573719173
2019-06-12,106543.40346699388
2019-06-13,107060.68368877706
2019-06-14,107018.99165498634
2019-06-17,107105.64399155136
2019-06-18,107901.73734232859
2019-06-19,108143.77732065914
2019-06-20,109220.63644176176
2019-06-21,109077.65778764396
2019-06-24,108884.04223352685
2019-06-25,108002.86108724013
2019-06-26,107573.82216382219
2019-06-27,107965.26218519246
2019-06-28,108624.1732799391
2019-07-01,109225.48613864223
2019-07-02,109617.88571922846
2019-07-03,110479.44895797921
2019-07-05,110269.80935689072
2019-07-08,109872.92203571832
2019-07-09,109903.51060572856
2019-07-10,110356.7168178642
2019-07-11,110512.37851741217
2019-07-12,110970.86386579814
2019-07-15,110955.64517308176
2019-07-16,110660.37982128658
2019-07-17,109916.2724969237
2019-07-18,110242.71838525997
2019-07-19,109608.49526557015
2019-07-22,109705.69414169867
2019-07-23,110496.98537044702
2019-07-24,110840.6767510477
2019-07-25,110334.55829980414
2019-07-26,110956.23851389987
2019-07-29,110824.96304796594
2019-07-30,110850.54471430893
2019-07-31,109761.37341673757
2019-08-01,108930.01548542138
2019-08-02,108319.43460506825
2019-08-05,105429.4653307664
2019-08-06,106621.55553943406
2019-08-07,106891.40651242482
2019-08-08,108836.71490701407
2019-08-09,108183.92131391772
2019-08-12,107024.01036266916
2019-08-13,108250.88587311612
2019-08-14,105264.27519358433
2019-08-15,105663.2843522219
2019-08-16,107073.29680503832
2019-08-19,108319.24541377506
2019-08-20,107538.26825968167
2019-08-21,108300.39162342007
2019-08-22,108289.94376145901
2019-08-23,105732.3335502135
2019-08-26,106761.45579645915
2019-08-27,106454.35594216004
2019-08-28,107193.99589442986
2019-08-29,108459.19254812857
2019-08-30,108530.5828388196
2019-09-03,108224.13716683652
2019-09-04,109345.50152181604
2019-09-05,110275.88130957486
2019-09-06,110412.04795509283
2019-09-09,110498.10743924952
2019-09-10,110598.48259986649
2019-09-11,111245.51472922169
2019-09-12,111574.38915839337
2019-09-13,111537.72655244614
2019-09-16,111467.82946291011
2019-09-17,111829.09678837786
2019-09-18,111815.48681171564
2019-09-19,111841.3483337765
2019-09-20,111422.37701010489
2019-09-23,111454.99261147181
2019-09-24,110749.02352681986
2019-09-25,111234.7717800714
2019-09-26,111068.4326364215
2019-09-27,110595.8208345702
2019-09-30,110999.81677910926
2019-10-01,109558.652097114
2019-10-02,107688.37511646618
2019-10-03,108492.4571011976
2019-10-04,109774.73302646649
2019-10-07,109293.16831699156
2019-10-08,107728.82937525822
2019-10-09,108613.7106633742
2019-10-10,109293.6669688815
2019-10-11,110300.35943186325
2019-10-14,110082.20875192898
2019-10-15,110905.06823936595
2019-10-16,110751.26055274316
2019-10-17,111121.37037189952
2019-10-18,110868.76269384944
2019-10-21,111551.42200784854
2019-10-22,111430.2236585506
2019-10-23,111829.07667735491
2019-10-24,111826.7174162806
2019-10-25,112048.11251318004
2019-10-28,112196.41035781194
2019-10-29,112296.94047466877
2019-10-30,112551.27056164316
2019-10-31,112198.30104773058
2019-11-01,113161.60408469944
2019-11-04,113521.66324778317
2019-11-05,113296.63793282166
2019-11-06,113263.14232563176
2019-11-07,113420.60332415027
2019-11-08,113526.40968234824
2019-11-11,113264.00462307995
2019-11-12,113369.77399122003
2019-11-13,113489.5231231621
2019-11-14,113795.43573762114
2019-11-15,114466.97826681934
2019-11-18,114496.79977910288
2019-11-19,114296.00035820984
2019-11-20,114067.35566275608
2019-11-21,113922.44539369082
2019-11-22,114061.5983560377
2019-11-25,114661.83999325143
2019-11-26,115009.43753754623
2019-11-27,115460.94085553545
2019-11-29,115025.41685326275
2019-12-02,114065.04862816622
2019-12-03,113442.53092838475
2019-12-04,114207.56886707454
2019-12-05,114364.91620321442
2019-12-06,115275.13562311124
2019-12-09,115008.39874091571
2019-12-10,114826.63936054078
2019-12-11,115048.30057644138
2019-12-12,115817.24945314658
2019-12-13,115768.75603206409
2019-12-16,116595.25814123783
2019-12-17,116552.99459560613
2019-12-18,116761.59868343982
2019-12-19,117230.40091666837
2019-12-20,117868.66216771517
2019-12-23,117883.11106250016
2019-12-24,117926.63257326224
2019-12-26,118433.44669800639
2019-12-27,118411.14663303806
2019-12-30,117888.74655696077
2019-12-31,118274.95913626911
2020-01-02,118692.70039528284
2020-01-03,118058.0464914331
2020-01-06,118392.50884217536
2020-01-07,118015.20366171954
2020-01-08,118364.59585739083
2020-01-09,119009.65325968081
2020-01-10,118750.59734167848
2020-01-13,119556.79835911411
2020-01-14,119460.12656994745
2020-01-15,119850.59009559524
2020-01-16,120716.59174886993
2020-01-17,121035.88714994122
2020-01-21,120719.86508007553
2020-01-22,120541.89934606574
2020-01-23,120737.68911210411
2020-01-24,119759.57815980214
2020-01-27,118066.01593467947
2020-01-28,119001.67634785075
2020-01-29,118854.45504211825
2020-01-30,119162.56142317063
2020-01-31,117121.22841297965
2020-02-03,117760.22321135613
2020-02-04,119165.31660489224
2020-02-05,120638.81844353049
2020-02-06,120833.70885565085
2020-02-07,120224.03349709058
2020-02-10,120864.78520941373
2020-02-11,121364.40804487345
2020-02-12,122146.0264092857
2020-02-13,122163.1824015979
2020-02-14,122388.88640368577
2020-02-18,122145.5570776545
2020-02-19,122396.15864794317
2020-02-20,122240.10118713611
2020-02-21,121369.19852168746
2020-02-24,117793.05298861877
2020-02-25,114131.24983381908
2020-02-26,113319.07314040732
2020-02-27,108269.13037282051
2020-02-28,106854.82551630621
2020-03-02,111764.20535722158
2020-03-03,109244.73077192454
2020-03-04,113767.71139859398
2020-03-05,110135.65271673049
2020-03-06,107959.84744844433
2020-03-09,98925.10556654596
2020-03-10,103354.60887221164
2020-03-11,98192.9613540528
2020-03-12,88546.60740263032
2020-03-13,96097.11654084333
2020-03-16,84614.93002615914
2020-03-17,89651.72110739331
2020-03-18,84215.38720778502
2020-03-19,84557.92943461164
2020-03-20,80939.77578746936
2020-03-23,77912.45202310107
2020-03-24,85767.20049416153
