Date,SPY
2022-02-17,168594.2982504072
2022-02-18,167502.65414225982
2022-02-22,165705.08150861127
2022-02-23,162765.69890437272
2022-02-24,165215.19064743997
2022-02-25,168860.47681903912
2022-02-28,168428.41396944964
2022-03-01,165863.25372414853
2022-03-02,168914.48623512159
2022-03-03,168073.53416941428
2022-03-04,166708.0243853552
2022-03-07,161793.6167683802
2022-03-08,160566.92416188613
2022-03-09,164871.8539873945
2022-03-10,164127.37761386222
2022-03-11,162040.49021532096
2022-03-14,160856.22644770867
2022-03-15,164393.54370342396
2022-03-16,168038.84235409336
2022-03-17,170141.15388347526
2022-03-18,172004.64096623374
2022-03-21,171954.38775029936
2022-03-22,173966.48808077638
2022-03-23,171726.08315990458
2022-03-24,174314.72901543378
2022-03-25,175166.01375131586
2022-03-28,176411.97404229036
2022-03-29,178594.33880738597
2022-03-30,177491.550889497
2022-03-31,174759.73266088226
2022-04-01,175255.02695947586
2022-04-04,176756.37142330795
2022-04-05,174523.6785678564
2022-04-06,172778.56794557816
2022-04-07,173649.17028222172
2022-04-08,173184.87399415235
2022-04-11,170224.72621700232
2022-04-12,169593.996568884
2022-04-13,171536.47616638412
2022-04-14,169400.50858451278
2022-04-18,169470.17923377076
2022-04-19,172205.87845323616
2022-04-20,172078.1926063425
2022-04-21,169505.0083188646
2022-04-22,164853.93404250237
2022-04-25,165809.70603366595
2022-04-26,161007.69740251693
2022-04-27,161460.42559245587
2022-04-28,165538.84781368682
2022-04-29,159421.24567951608
2022-05-02,160380.86122431955
2022-05-03,161116.0781277194
2022-05-04,166022.52409786897
2022-05-05,160121.62101875182
2022-05-06,159165.83654851798
2022-05-09,154069.80854298835
2022-05-10,154425.77402213632
2022-05-11,151972.55103706152
2022-05-12,151813.87965871388
2022-05-13,155443.47963899703
2022-05-16,154812.71255366792
2022-05-17,157997.28393036214
2022-05-18,151628.1661351142
2022-05-19,150699.48620548367
2022-05-20,150765.27586389097
2022-05-23,153586.0948215954
2022-05-24,152413.661212589
2022-05-25,153760.2402470647
2022-05-26,156832.5748658463
2022-05-27,160682.68001761218
2022-05-31,159781.10462858496
2022-06-01,158488.69723810512
2022-06-02,161506.86021289093
2022-06-03,158856.30568980507
2022-06-06,159339.99445305747
2022-06-07,160868.43097842264
2022-06-08,159119.37696994242
2022-06-09,155335.0864347244
2022-06-10,150831.06552229833
2022-06-13,145104.2829105099
2022-06-14,144667.01628862228
2022-06-15,146729.44470945525
2022-06-16,141873.27691338063
2022-06-17,142179.11396729675
2022-06-21,145758.27354559163
2022-06-22,145494.06667006068
2022-06-23,146920.23721465046
2022-06-24,151591.40279413026
2022-06-27,151012.3864131667
2022-06-28,147926.76158455887
2022-06-29,147806.30111934536
2022-06-30,146605.51506270972
2022-07-01,148156.03954243392
2022-07-05,148435.84525578906
2022-07-06,148937.1669453179
2022-07-07,151167.81323324694
2022-07-08,151043.44681904226
2022-07-11,149318.015690563
2022-07-12,147996.71925243278
2022-07-13,147219.47284039948
2022-07-14,146861.94747746913
2022-07-15,149667.76659272186
2022-07-18,148431.96426493843
2022-07-19,152442.48786488824
2022-07-20,153414.03340085965
2022-07-21,154976.2757275574
2022-07-22,153538.4247732049
2022-07-25,153724.92447823088
2022-07-26,151906.18734142248
2022-07-27,155850.63426434904
2022-07-28,157805.39326698438
2022-07-29,160105.98474371704
2022-08-01,159631.89238549408
2022-08-02,158578.7462090968
2022-08-03,161062.0187953561
2022-08-04,160953.18882362434
2022-08-05,160681.15757104076
2022-08-08,160494.620428804
2022-08-09,159857.31431065904
2022-08-10,163214.93295463966
2022-08-11,163214.93295463966
2022-08-12,165978.01125425415
2022-08-15,166661.9516579583
2022-08-16,166988.41661501318
2022-08-17,165803.09212642885
2022-08-18,166284.99638263416
2022-08-19,164050.46910385447
2022-08-22,160634.52328548167
2022-08-23,160245.9250376055
2022-08-24,160758.8647415458
2022-08-25,163028.3833333327
2022-08-26,157510.0261530159
2022-08-29,156468.53542824084
2022-08-30,154750.86628146292
2022-08-31,153573.35369086094
2022-09-01,154055.24546799596
2022-09-02,152430.83241326615
2022-09-06,151855.6720650127
2022-09-07,154583.7715306902
2022-09-08,155594.1519333087
2022-09-09,158011.36032161504
2022-09-12,159709.61203506938
2022-09-13,152765.04687295208
2022-09-14,153347.96920290682
2022-09-15,151607.00163195466
2022-09-16,150450.39148403713
2022-09-19,151617.0971997945
2022-09-20,149876.75358235533
2022-09-21,147262.33844674047
2022-09-22,146025.35060728242
2022-09-23,143578.7415294451
2022-09-26,142158.33631531516
2022-09-27,141795.45743124353
2022-09-28,144585.46556447766
2022-09-29,141565.2310640288
2022-09-30,139376.1400800634
2022-10-03,143055.8435274379
2022-10-04,147488.67134403437
2022-10-05,147145.28476770784
2022-10-06,145627.35561950106
2022-10-07,141565.23106402883
2022-10-10,140484.33143537474
2022-10-11,139594.64860030467
2022-10-12,139134.20834494542
2022-10-13,142806.1123734078
2022-10-14,139551.73307768276
2022-10-17,143137.80606090132
2022-10-18,144819.59788068364
2022-10-19,143793.331621625
2022-10-20,142587.59137409637
2022-10-21,146052.65481301
2022-10-24,147839.84486020278
2022-10-25,150200.63537186658
2022-10-26,149069.00832260825
2022-10-27,148272.99338890484
2022-10-28,151800.48961632603
2022-10-31,150704.02858705854
2022-11-01,150044.5222029222
2022-11-02,146279.0001893742
2022-11-03,144772.7764090707
2022-11-04,146856.51908190668
2022-11-07,148261.2880210017
2022-11-08,149061.22138276653
2022-11-09,145990.23450357286
2022-11-10,154013.0038151683
2022-11-11,155503.62875764765
2022-11-14,154180.7849148053
2022-11-15,155495.84181780583
2022-11-16,154309.5689198818
2022-11-17,153837.42329661932
2022-11-18,154535.8893381054
2022-11-21,153974.00672060793
2022-11-22,156046.0190674001
2022-11-23,157029.35732476664
2022-11-25,156994.2412210568
2022-11-28,154489.0803455626
2022-11-29,154223.7253955678
2022-11-30,159081.88984288397
2022-12-01,158964.81120571072
2022-12-02,158781.41878917938
2022-12-05,155925.04696030603
2022-12-06,153677.42913682427
2022-12-07,153415.96765675035
2022-12-08,154617.82691342838
2022-12-09,153462.82656557427
2022-12-12,155675.32828534622
2022-12-13,156853.77680621765
2022-12-14,155850.9088038953
2022-12-15,152038.55283966393
2022-12-16,150243.55089448878
2022-12-19,148969.5501326415
2022-12-20,149173.4207034685
2022-12-21,151403.86732627338
2022-12-22,149243.93992950412
2022-12-23,150102.4250889258
2022-12-27,149510.5053493141
2022-12-28,147652.4092249077
2022-12-29,150310.18912967376
2022-12-30,149914.2531884851
2023-01-03,149283.11173104824
2023-01-04,150435.64122299102
2023-01-05,148718.65842507736
2023-01-06,152129.08849439558
2023-01-09,152042.84563983322
2023-01-10,153109.08236093257
2023-01-11,155045.59696284874
2023-01-12,155610.0627478899
2023-01-13,156213.77520889672
2023-01-17,155927.60516970936
2023-01-18,153465.8340215069
2023-01-19,152348.60781932785
2023-01-20,155186.73524748202
2023-01-23,157048.7622790201
2023-01-24,156880.1949979568
2023-01-25,156938.99637701886
2023-01-26,158663.81603105544
2023-01-27,159028.3671105418
2023-01-30,157033.06360863385
2023-01-31,159341.99110429978
2023-02-01,161035.4258966341
2023-02-02,163379.64420299346
2023-02-03,161643.04430663207
2023-02-06,160655.17614676146
2023-02-07,162756.35208074976
2023-02-08,160976.62451757205
2023-02-09,159581.10256953922
2023-02-10,159953.49050514845
2023-02-13,161831.17876986205
2023-02-14,161756.74111576503
2023-02-15,162282.01014112157
2023-02-16,160047.58269490398
2023-02-17,159647.72832565388
2023-02-21,156445.06229708358
2023-02-22,156229.4614002128
2023-02-23,157060.53004227474
2023-02-24,155382.71904590516
2023-02-27,155911.94393653393
2023-02-28,155335.69790916794
2023-03-01,154739.8472624245
2023-03-02,155943.29136102545
2023-03-03,158444.28422705302
2023-03-06,158554.037649984
2023-03-07,156123.6014472028
2023-03-08,156378.41158282844
2023-03-09,153493.26301793702
2023-03-10,151278.44019109683
2023-03-13,151062.83929422605
2023-03-14,153559.93869033272
2023-03-15,152599.48704782187
2023-03-16,155276.87157196537
2023-03-17,153461.26668179204
2023-03-20,154936.89178181964
2023-03-21,156971.30468992042
2023-03-22,154295.50500769986
2023-03-23,154712.5929729781
2023-03-24,155727.82773392752
2023-03-27,156019.01435935922
2023-03-28,155668.81421067106
2023-03-29,157931.4193975343
2023-03-30,158856.18089910343
2023-03-31,161095.21312224673
2023-04-03,161709.05858830412
2023-04-04,160811.8758320082
2023-04-05,160390.83200145775
2023-04-06,161016.4951470508
2023-04-10,161181.74299542507
2023-04-11,161225.0703273655
2023-04-12,160567.89752936765
2023-04-13,162700.68294832285
2023-04-14,162303.23703963286
2023-04-17,162885.6352486367
2023-04-18,162991.8321365438
2023-04-19,162964.3157866219
2023-04-20,162074.99484458935
2023-04-21,162200.90866350618
2023-04-24,162370.1123771527
2023-04-25,159792.69768485686
2023-04-26,159115.8703512005
2023-04-27,162283.5700249041
2023-04-28,163668.6969074109
2023-05-01,163503.4365799663
2023-05-02,161665.75621450422
2023-05-03,160556.09232890233
2023-05-04,159418.88713523804
2023-05-05,162370.11237715272
2023-05-08,162413.4397090932
2023-05-09,161701.18429497053
2023-05-10,162456.70464568233
2023-05-11,162173.37983451408
2023-05-12,161960.9111842784
2023-05-15,162519.6865132813
2023-05-16,161433.60807046958
2023-05-17,163393.20895236553
2023-05-18,164967.2440004584
2023-05-19,164727.1966049495
2023-05-22,164794.08442153962
2023-05-23,162944.63629282298
2023-05-24,161764.15368349926
2023-05-25,163165.00419453284
2023-05-26,165278.0976406188
2023-05-30,165341.0545500772
2023-05-31,164424.2172581228
2023-06-01,165986.43462668
2023-06-02,168386.7588329254
2023-06-05,168064.07503415918
2023-06-06,168430.0362485849
2023-06-07,167847.62556051076
2023-06-08,168862.91023774122
2023-06-09,169165.9020636382
2023-06-12,170700.5406869223
2023-06-13,171825.92820105096
2023-06-14,172030.57247423404
2023-06-15,174163.345414119
2023-06-16,173570.12785120026
2023-06-20,172669.6007040748
2023-06-21,171784.88453896798
2023-06-22,172404.9570610848
2023-06-23,171101.580567847
2023-06-26,170402.50305191823
2023-06-27,172270.68226509422
2023-06-28,172357.58651038035
2023-06-29,173036.89717901833
2023-06-30,175078.88488276652
2023-07-03,175280.32203489292
2023-07-05,175019.62177810486
2023-07-06,173649.1078868718
2023-07-07,173210.68071145006
2023-07-10,173649.1078868718
2023-07-11,174755.0030932554
2023-07-12,176161.04489751684
2023-07-13,177559.23736658518
2023-07-14,177448.63536687655
2023-07-17,178064.7645027914
2023-07-18,179387.88288517948
2023-07-19,179786.82628230064
2023-07-20,178594.01435156065
2023-07-21,178594.01435156065
2023-07-24,179391.83875045166
2023-07-25,179881.60482092036
2023-07-26,179909.27091968534
2023-07-27,178716.45898894538
2023-07-28,180466.1619090791
2023-07-31,180809.76062960003
2023-08-01,180292.36589757714
2023-08-02,177784.35979406378
2023-08-03,177274.8518344448
2023-08-04,176473.07157028158
2023-08-07,178013.42560774443
2023-08-08,177239.2989632759
2023-08-09,176054.4237212209
2023-08-10,176117.59277487374
2023-08-11,176014.90250570953
2023-08-14,176986.54787424303
2023-08-15,174924.84323948508
2023-08-16,173641.20863539755
2023-08-17,172318.0902530095
2023-08-18,172401.02615395316
2023-08-21,173522.70738421482
2023-08-22,173052.6956819667
2023-08-23,174980.11304166378
2023-08-24,172555.0428390941
2023-08-25,173771.52756611604
2023-08-28,174873.5043444382
2023-08-29,177401.25233710185
2023-08-30,178131.92685892733
2023-08-31,177871.26403935
2023-09-01,178203.00764312455
2023-09-05,177432.824384858
2023-09-06,176240.04989132882
2023-09-07,175698.9574048834
2023-09-08,175963.58856880316
2023-09-11,177120.82267023373
2023-09-12,176149.20225984073
2023-09-13,176354.5952772394
2023-09-14,177875.1949464817
2023-09-15,175732.10181549223
2023-09-18,175835.17893583447
2023-09-19,175470.49058657524
2023-09-20,173857.3461322896
2023-09-21,170983.7656655286
2023-09-22,170599.31046897857
2023-09-25,171316.6947809778
2023-09-26,168799.84101665058
2023-09-27,168867.1905588403
2023-09-28,169846.2235369673
2023-09-29,169434.01488816045
2023-10-02,169366.6528669005
2023-10-03,167099.4928193926
2023-10-04,168316.27704410075
2023-10-05,168252.85840904273
2023-10-06,170250.50797615945
2023-10-09,171340.46740982184
2023-10-10,172232.29664497654
2023-10-11,172937.7884030186
2023-10-12,171883.46919401694
2023-10-13,171027.36753701474
2023-10-16,172826.83698934273
2023-10-17,172818.90030065778
2023-10-18,170516.05011220815
2023-10-19,169017.8503740814
2023-10-20,166940.93375267732
2023-10-23,166651.58155057376
2023-10-24,167908.0367396364
2023-10-25,165498.20348185336
2023-10-26,163516.42729210653
2023-10-27,162775.2204349822
2023-10-30,164721.3439209981
2023-10-31,165755.83388735767
2023-11-01,167523.59402215664
2023-11-02,170734.07194870932
2023-11-03,172291.74693569212
2023-11-06,172688.09468619936
2023-11-07,173179.57038929354
2023-11-08,173306.3951803393
2023-11-09,171954.8245177599
2023-11-10,174638.1615584171
2023-11-13,174471.69076115737
2023-11-14,177856.588652725
2023-11-15,178233.11963966035
2023-11-16,178451.10403895067
2023-11-17,178673.0567825835
2023-11-20,180048.42503214744
2023-11-21,179656.00818877196
2023-11-22,180349.6198719271
2023-11-24,180460.6336809543
2023-11-27,180135.6038169793
2023-11-28,180313.9546891259
2023-11-29,180187.12989808017
2023-11-30,180896.61495860523
2023-12-01,181966.78258683629
2023-12-04,181011.57215383436
2023-12-05,180975.90697103314
2023-12-06,180246.59266786597
2023-12-07,181621.92348021918
2023-12-08,182402.7638644872
2023-12-11,183112.24892501227
2023-12-12,183948.5587765831
2023-12-13,186485.21682541192
2023-12-14,187083.72551412057
2023-12-15,186775.70462290908
2023-12-18,187826.31754804376
2023-12-19,188968.46445353076
2023-12-20,186349.89378751957
2023-12-21,188116.84278275166
2023-12-22,188494.89621625867
2023-12-26,189290.79883832973
2023-12-27,189633.0747774032
2023-12-28,189704.6921616216
2023-12-29,189155.51323764812
2024-01-02,188096.92618661773
2024-01-03,186560.79007490253
2024-01-04,185959.86044656357
2024-01-05,186214.54579148666
2024-01-08,188872.9496497657
2024-01-09,188586.4426756813
2024-01-10,189652.96641539663
2024-01-11,189569.39408186977
2024-01-12,189700.7113382089
2024-01-16,189004.27938517512
2024-01-17,187953.6664600405
2024-01-18,189625.0881724373
2024-01-19,191989.01093073617
2024-01-22,192394.9301281323
2024-01-23,192956.06400141423
2024-01-24,193166.9727678675
2024-01-25,194217.61065114266
2024-01-26,193970.86199490455
2024-01-29,195506.9856275495
2024-01-30,195355.75177507644
2024-01-31,192168.07310988763
2024-02-01,194683.22972065958
2024-02-02,196732.71734563363
2024-02-05,196016.38127553617
2024-02-06,196585.4892747138
2024-02-07,198225.06439980876
2024-02-08,198312.63003581858
2024-02-09,199458.745285648
2024-02-12,199371.217086849
2024-02-13,196625.23511348985
2024-02-14,198412.1256629964
2024-02-15,199781.11710765783
2024-02-16,198786.22323123115
2024-02-20,197691.82124855643
2024-02-21,197870.87094863757
2024-02-22,201965.92777052423
2024-02-23,202105.2066736888
2024-02-26,201364.98566311496
2024-02-27,201739.05827320926
2024-02-28,201472.430458048
2024-02-29,202196.71569590067
2024-03-01,204095.00690561245
2024-03-04,203876.12401326347
2024-03-05,201838.57885852762
2024-03-06,202861.3384988434
2024-03-07,204875.02367124343
2024-03-08,203645.33608788706
2024-03-11,203470.2297740079
2024-03-12,205659.03373935734
2024-03-13,205336.6494382773
2024-03-14,204930.7427199514
2024-03-15,203523.57779936664
2024-03-18,204733.13664239462
2024-03-19,205870.8409988693
2024-03-20,207775.03480881374
2024-03-21,208461.64573355342
2024-03-22,208066.43357843987
2024-03-25,207491.62264415366
2024-03-26,207108.36543834853
2024-03-27,208848.8962418416
2024-03-28,208808.9632170117
2024-04-01,208445.6725236215
2024-04-02,207120.37030393805
2024-04-03,207347.88871290654
2024-04-04,204816.97103639704
2024-04-05,206956.6573812057
2024-04-08,207072.41323693143
2024-04-09,207311.9614696299
2024-04-10,205236.11804826808
2024-04-11,206785.03272792886
2024-04-12,203930.74490378881
2024-04-15,201375.8798914516
2024-04-16,201008.6083746487
2024-04-17,199819.00356496542
2024-04-18,199407.84315806036
2024-04-19,197667.32483363754
2024-04-22,199487.6717705094
2024-04-23,201854.90148242703
2024-04-24,201759.11213911627
2024-04-25,200992.647643787
2024-04-26,202896.84145373147
2024-04-29,203615.3863192648
2024-04-30,200389.87111304968
2024-05-01,199739.14999437585
2024-05-02,201607.4040819734
2024-05-03,204106.41277582973
2024-05-06,206214.1527007744
2024-05-07,206441.69606788337
2024-05-08,206461.6501012281
2024-05-09,207651.2923481222
2024-05-10,207918.7687400611
2024-05-13,207946.67194116098
2024-05-14,208900.79669505032
2024-05-15,211487.5706900407
2024-05-16,211052.42551009718
2024-05-17,211355.84162438303
2024-05-20,211599.33324328347
2024-05-21,212118.28785908877
2024-05-22,211507.56216059622
2024-05-23,209962.6283043482
2024-05-24,211351.8732800406
2024-05-28,211499.5755556303
2024-05-29,210018.53453911017
2024-05-30,208625.3212190753
2024-05-31,210525.50924746649
2024-06-03,210697.1713379541
2024-06-04,210932.70131002905
2024-06-05,213439.6716507109
2024-06-06,213435.65339008736
2024-06-07,213176.16360311443
2024-06-10,213834.88380582447
2024-06-11,214349.84511914678
2024-06-12,216110.3174769143
2024-06-13,216545.43769871732
2024-06-14,216677.166764375
2024-06-17,218401.69939979556
2024-06-18,218956.59373794784
2024-06-20,218361.7663749657
2024-06-21,218069.0573029624
2024-06-24,217360.14627966925
2024-06-25,218197.16743824494
2024-06-26,218469.56058386603
2024-06-27,218813.93300674303
2024-06-28,217952.87715884787
2024-07-01,218401.42486024994
2024-07-02,219871.23471353666
2024-07-03,220852.4390498888
2024-07-05,222125.9780861365
2024-07-08,222382.29818926353
2024-07-09,222598.51056057704
2024-07-10,224801.24116833595
2024-07-11,222862.86718495117
2024-07-12,224268.5845333859
2024-07-15,224885.32514374354
2024-07-16,226218.8885079387
2024-07-17,223047.08322011976
2024-07-18,221333.03300371705
2024-07-19,219863.22315043033
2024-07-22,222129.9963467602
2024-07-23,221781.5557469786
2024-07-24,216755.43549304185
2024-07-25,215626.07963457072
2024-07-26,218040.97939487908
2024-07-29,218169.1893627236
2024-07-30,217063.84323543144
2024-07-31,220592.1006861385
2024-08-01,217468.28990253698
2024-08-02,213419.3806824694
2024-08-05,207203.84280490322
2024-08-06,209114.163838345
2024-08-07,207716.44557394652
2024-08-08,212518.31693532283
2024-08-09,213455.42023737845
2024-08-12,213567.557162729
2024-08-13,217079.8164453635
2024-08-14,217764.6428630561
2024-08-15,221497.20765204917
2024-08-16,221993.8247320903
2024-08-19,224116.3648343626
2024-08-20,223751.92606650857
2024-08-21,224520.8614177492
2024-08-22,222758.71686456693
2024-08-23,225125.64707879833
2024-08-26,224588.94722508424
2024-08-27,224897.35496747386
2024-08-28,223591.7197625191
2024-08-29,223611.76114935565
2024-08-30,225746.35603349845
2024-09-03,221100.69767362878
2024-09-04,220648.18162788425
2024-09-05,220111.50673231063
2024-09-06,216406.9948932606
2024-09-09,218829.93117481595
2024-09-10,219783.13247750615
2024-09-11,222037.85089196547
2024-09-12,223908.13906801524
2024-09-13,225077.5527420189
2024-09-16,225409.9702155875
2024-09-17,225502.04079596096
2024-09-18,224833.2874207624
2024-09-19,228669.90269757799
2024-09-20,228274.61566804282
2024-09-23,228845.05892773822
2024-09-24,229499.86070238682
2024-09-25,228993.68465452708
2024-09-26,229901.5619740353
2024-09-27,229568.146174846
2024-09-30,230488.07827622478
2024-10-01,228423.26635297225
2024-10-02,228519.67964979602
2024-10-03,228101.9053356535
2024-10-04,230174.72882201252
2024-10-07,228093.86881440648
2024-10-08,230251.07577385925
2024-10-09,231845.87599486366
2024-10-10,231440.18142073217
2024-10-11,232826.05704745452
2024-10-14,234730.2134201882
2024-10-15,232906.3973017842
2024-10-16,233918.6994812227
2024-10-17,233938.81574248074
2024-10-18,234838.65654074197
2024-10-21,234453.02831158758
2024-10-22,234328.5121485398
2024-10-23,232187.3033571595
2024-10-24,232689.4861025363
2024-10-25,232609.17080634713
2024-10-28,233328.23979283136
2024-10-29,233705.80654259823
2024-10-30,232998.817296125
2024-10-31,228431.3028742193
2024-11-01,229395.4108843162
2024-11-04,228901.31457646747
2024-11-05,231669.09748556974
2024-11-06,237429.71085683134
2024-11-07,239265.5318408248
2024-11-08,240301.96854214484
2024-11-11,240530.9345232634
2024-11-12,239783.7876286956
2024-11-13,239900.26727049632
2024-11-14,238357.70443759757
2024-11-15,235304.6499823666
2024-11-18,236268.75799246348
2024-11-19,237132.4594032536
2024-11-20,237212.7746994428
2024-11-21,238486.1889449879
2024-11-22,239225.42410901128
2024-11-25,240036.8631735552
2024-11-26,241290.18611598277
2024-11-27,240559.08730576848
2024-11-29,242053.45596932565
2024-12-02,242487.32828410272
2024-12-03,242599.78966528003
2024-12-04,244106.21311070767
2024-12-05,243704.48688091864
2024-12-06,244166.51197820084
2024-12-09,242909.12085886873
2024-12-10,242153.8625686324
2024-12-11,244025.89781451854
2024-12-12,242768.53165332697
2024-12-13,242720.31252584484
2024-12-16,243756.72426902436
2024-12-17,242752.43365269236
2024-12-18,235517.5678791317
2024-12-19,235445.26414604904
2024-12-20,238273.19617380135
2024-12-23,239700.02810911488
2024-12-24,242364.259693205
2024-12-26,242380.40761012063
2024-12-27,239828.98682117497
2024-12-30,237092.20192259699
2024-12-31,236229.6236281302
